Date,Open,High,Low,Close,Volume,Open Interest
2019-02-15,1.12755,1.12775,1.12375,1.12715,31.0,2014.0
2019-02-14,1.1273,1.1303,1.1258,1.1302,3455.0,2097.0
2019-02-13,1.1342,1.13425,1.12685,1.1275,472.0,2063.0
2019-02-12,1.1282,1.13375,1.12635,1.13375,2775.0,2167.0
2019-02-11,1.1332,1.1332,1.1279,1.12825,1995.0,2281.0
2019-02-08,1.1348,1.1358,1.133,1.133,2279.0,2235.0
2019-02-07,1.1375,1.1377,1.1333,1.1359,1855.0,2267.0
2019-02-06,1.1414,1.1414,1.1372,1.13755,1585.0,2321.0
2019-02-05,1.1437,1.1448,1.1419,1.14215,2551.0,2509.0
2019-02-04,1.146,1.1467,1.144,1.1445,511.0,2511.0
2019-02-01,1.1461,1.1502,1.1452,1.14745,2039.0,3644.0
2019-01-31,1.15,1.1524,1.1458,1.14595,2225.0,4365.0
2019-01-30,1.1458,1.1512,1.14265,1.15105,2030.0,5401.0
2019-01-29,1.1444,1.1468,1.14335,1.1448,1635.0,5715.0
2019-01-28,1.1428,1.14565,1.1415,1.1449,696.0,5811.0
2019-01-25,1.1324,1.1437,1.1324,1.14355,1145.0,5234.0
2019-01-24,1.1398,1.1402,1.13145,1.13215,1419.0,5229.0
2019-01-23,1.1388,1.14185,1.1376,1.14085,2114.0,5304.0
2019-01-22,1.1393,1.1413,1.137,1.1388,1123.0,5215.0
2019-01-18,1.14215,1.14365,1.1384,1.1398,606.0,5245.0
2019-01-17,1.1426,1.143,1.13985,1.1418,1355.0,5388.0
2019-01-16,1.14405,1.1454,1.14115,1.14295,280.0,5385.0
2019-01-15,1.15175,1.15175,1.1418,1.14335,928.0,5399.0
2019-01-14,1.1498,1.15135,1.1485,1.14995,801.0,5520.0
2019-01-11,1.15475,1.1571,1.1494,1.15,2206.0,5457.0
2019-01-10,1.1584,1.16035,1.15255,1.1535,1276.0,5578.0
2019-01-09,1.149,1.1596,1.1485,1.15825,4951.0,3965.0
2019-01-08,1.1504,1.15065,1.1462,1.1481,2122.0,3582.0
2019-01-07,1.14485,1.15225,1.14485,1.15195,2440.0,3389.0
2019-01-04,1.145,1.1457,1.13885,1.144,856.0,3364.0
2019-01-03,1.138,1.14475,1.1362,1.1434,1454.0,3463.0
2019-01-02,1.1505,1.154,1.1373,1.13875,3343.0,3480.0
2018-12-31,1.1481,1.151,1.147,1.14955,133.0,3556.0
2018-12-28,1.149,1.15155,1.1479,1.14885,2110.0,3439.0
2018-12-27,1.1436,1.15035,1.1418,1.1499,2381.0,3243.0
2018-12-26,1.1467,1.1467,1.1405,1.1406,1017.0,3191.0
2018-12-24,1.14425,1.149,1.144,1.14655,240.0,3190.0
2018-12-21,1.1513,1.153,1.14145,1.1425,1144.0,3254.0
2018-12-20,1.14425,1.1542,1.14415,1.15305,610.0,3199.0
2018-12-19,1.1436,1.15,1.143,1.1436,1274.0,3235.0
2018-12-18,1.14145,1.146,1.1404,1.14195,1875.0,3243.0
2018-12-17,1.1371,1.14205,1.1371,1.14125,1223.0,3251.0
2018-12-14,1.14275,1.14275,1.1342,1.1369,1951.0,3216.0
2018-12-13,1.1442,1.146,1.1408,1.14315,498.0,3214.0
2018-12-12,1.1401,1.1448,1.1392,1.1437,1172.0,3185.0
2018-12-11,1.143,1.147,1.13815,1.13985,3434.0,1482.0
2018-12-10,1.14685,1.1512,1.14265,1.14265,705.0,1484.0
2018-12-07,1.145,1.14965,1.1438,1.14965,717.0,1352.0
2018-12-06,1.1415,1.1486,1.1406,1.14485,569.0,1272.0
2018-12-05,1.14015,1.1432,1.14,1.14185,881.0,1086.0
2018-12-04,1.1437,1.15,1.14065,1.14215,1400.0,949.0
2018-12-03,1.1412,1.14525,1.1401,1.1424,2564.0,873.0
2018-11-30,1.14685,1.1475,1.1388,1.139,2838.0,1073.0
2018-11-29,1.1456,1.148,1.1434,1.147,1272.0,1165.0
2018-11-28,1.1366,1.1462,1.136,1.146,1498.0,954.0
2018-11-27,1.14175,1.1423,1.1372,1.13805,1864.0,956.0
2018-11-26,1.14505,1.1462,1.1417,1.1417,885.0,929.0
2018-11-23,1.15165,1.1519,1.1424,1.1425,903.0,889.0
2018-11-21,1.1491,1.1508,1.1482,1.1482,182.0,938.0
2018-11-20,1.1524,1.1554,1.14615,1.14615,896.0,892.0
2018-11-19,1.15075,1.1549,1.14925,1.1549,180.0,803.0
2018-11-16,1.144,1.15095,1.1422,1.15095,842.0,962.0
2018-11-15,1.1435,1.145,1.138,1.14495,436.0,752.0
2018-11-14,1.14,1.145,1.1376,1.144,1610.0,798.0
2018-11-13,1.1344,1.139,1.13335,1.13715,498.0,556.0
2018-11-12,1.142,1.142,1.133,1.13445,51.0,544.0
2018-11-09,1.147,1.147,1.143,1.144,197.0,568.0
