Date,Open,High,Low,Close,Volume,Open Interest
2009-06-15,10160.0,10228.0,10146.0,10212.0,491.0,39002.0
2009-06-12,10234.0,10259.0,10157.0,10181.0,491.0,39002.0
2009-06-11,10178.0,10281.0,10144.0,10253.0,2325.0,45610.0
2009-06-10,10268.0,10300.0,10158.0,10183.0,113.0,55155.0
2009-06-09,10155.0,10284.0,10145.0,10264.0,14.0,68775.0
2009-06-08,10146.0,10183.0,10116.0,10165.0,76.0,75498.0
2009-06-05,10344.0,10356.0,10112.0,10167.0,72.0,82500.0
2009-06-04,10427.0,10430.0,10311.0,10324.0,10.0,87208.0
2009-06-03,10456.0,10486.0,10373.0,10435.0,36.0,88058.0
2009-06-02,10359.0,10493.0,10347.0,10456.0,84817.0,88612.0
2009-06-01,10494.0,10590.0,10332.0,10363.0,1.0,89790.0
2009-05-29,10318.0,10528.0,10317.0,10511.0,44.0,91595.0
2009-05-28,10497.0,10500.0,10285.0,10322.0,2.0,90371.0
2009-05-27,10537.0,10568.0,10472.0,10506.0,20.0,92865.0
2009-05-26,10561.0,10592.0,10505.0,10530.0,224.0,93896.0
2009-05-22,10602.0,10657.0,10535.0,10593.0,2.0,94042.0
2009-05-21,10542.0,10643.0,10498.0,10615.0,58.0,93484.0
2009-05-20,10424.0,10563.0,10395.0,10536.0,1.0,92496.0
2009-05-19,10389.0,10429.0,10344.0,10404.0,44.0,88568.0
2009-05-18,10520.0,10580.0,10370.0,10375.0,58.0,86895.0
2009-05-15,10425.0,10560.0,10399.0,10522.0,3.0,89232.0
2009-05-14,10495.0,10517.0,10434.0,10452.0,14.0,86188.0
2009-05-13,10381.0,10516.0,10346.0,10475.0,92830.0,85457.0
2009-05-12,10269.0,10409.0,10225.0,10378.0,10.0,84457.0
2009-05-11,10137.0,10286.0,10122.0,10268.0,8.0,80331.0
2009-05-08,10073.0,10177.0,10043.0,10168.0,71802.0,74981.0
2009-05-07,10164.0,10173.0,10025.0,10104.0,34.0,75160.0
2009-05-06,10110.0,10217.0,10095.0,10176.0,1.0,74977.0
2009-05-05,10112.0,10147.0,10085.0,10106.0,174.0,74303.0
2009-05-04,10076.0,10135.0,10048.0,10114.0,8.0,72655.0
2009-05-01,10152.0,10157.0,10047.0,10069.0,24.0,74471.0
2009-04-30,10247.0,10303.0,10107.0,10137.0,18.0,77711.0
2009-04-29,10377.0,10381.0,10210.0,10247.0,1.0,75363.0
2009-04-28,10347.0,10464.0,10344.0,10378.0,457.0,74489.0
2009-04-27,10329.0,10377.0,10303.0,10346.0,1.0,72851.0
2009-04-24,10212.0,10357.0,10206.0,10312.0,19.0,72592.0
2009-04-23,10215.0,10250.0,10165.0,10226.0,2.0,74471.0
2009-04-22,10138.0,10257.0,10135.0,10197.0,38.0,74049.0
2009-04-21,10214.0,10242.0,10116.0,10137.0,80.0,72998.0
2009-04-20,10087.0,10249.0,10066.0,10232.0,5.0,76538.0
2009-04-17,10074.0,10140.0,10030.0,10088.0,128.0,80272.0
2009-04-16,10075.0,10160.0,10057.0,10076.0,3.0,81314.0
2009-04-15,10128.0,10199.0,10041.0,10089.0,0.0,81917.0
2009-04-14,10001.0,10139.0,9966.0,10128.0,31.0,80692.0
2009-04-13,9966.0,10024.0,9932.0,10001.0,68.0,82611.0
2009-04-09,10031.0,10046.0,9952.0,9964.0,34.0,85088.0
2009-04-08,9960.0,10084.0,9876.0,10039.0,64869.0,82888.0
2009-04-07,9902.0,10024.0,9902.0,9965.0,60.0,83145.0
2009-04-06,9976.0,9990.0,9867.0,9917.0,10.0,82677.0
2009-04-03,10051.0,10079.0,9972.0,9985.0,38.0,78817.0
2009-04-02,10151.0,10177.0,10018.0,10047.0,6.0,74705.0
2009-04-01,10118.0,10195.0,10057.0,10145.0,50.0,73391.0
2009-03-31,10278.0,10292.0,10074.0,10104.0,114.0,75716.0
2009-03-30,10218.0,10435.0,10183.0,10313.0,43.0,69986.0
2009-03-27,10128.0,10314.0,10128.0,10212.0,62860.0,70640.0
2009-03-26,10255.0,10277.0,10125.0,10163.0,5.0,70798.0
2009-03-25,10237.0,10333.0,10181.0,10290.0,66339.0,67525.0
2009-03-24,10315.0,10331.0,10159.0,10236.0,183.0,69127.0
2009-03-23,10474.0,10495.0,10283.0,10334.0,144.0,67746.0
2009-03-20,10598.0,10633.0,10399.0,10433.0,1.0,71012.0
2009-03-19,10421.0,10703.0,10363.0,10593.0,11.0,72333.0
2009-03-18,10152.0,10470.0,10134.0,10396.0,20.0,73754.0
2009-03-17,10201.0,10204.0,10119.0,10169.0,40.0,69881.0
2009-03-16,10209.0,10270.0,10155.0,10195.0,48147.0,68804.0
2009-03-13,10272.0,10314.0,10153.0,10220.0,456.0,68843.0
2009-03-12,10295.0,10474.0,10169.0,10220.0,469.0,60903.0
2009-03-11,10149.0,10369.0,10139.0,10303.0,314.0,40531.0
2009-03-10,10144.0,10240.0,10111.0,10134.0,343.0,27142.0
2009-03-09,10182.0,10235.0,10104.0,10146.0,561.0,16819.0
2009-03-06,10214.0,10377.0,10174.0,10235.0,6338.0,12529.0
2009-03-05,10101.0,10256.0,10054.0,10198.0,3.0,10086.0
2009-03-04,10199.0,10205.0,10072.0,10102.0,1107.0,8844.0
2009-03-03,10318.0,10332.0,10165.0,10191.0,150.0,8508.0
2009-03-02,10292.0,10342.0,10240.0,10253.0,6.0,7868.0
2009-02-27,10178.0,10350.0,10176.0,10242.0,30.0,7359.0
2009-02-26,10280.0,10298.0,10156.0,10187.0,252.0,7344.0
2009-02-25,10366.0,10407.0,10251.0,10258.0,5.0,5766.0
2009-02-24,10618.0,10633.0,10339.0,10350.0,1.0,5728.0
2009-02-23,10710.0,10806.0,10560.0,10596.0,2.0,5673.0
