2024-09-26 11:31:00,5882.25,5882.25,5882.25,5882.25,1
2024-09-26 11:53:00,5895.25,5895.25,5895.25,5895.25,1
2024-09-26 11:56:00,5896.25,5896.25,5896.25,5896.25,1
2024-09-26 12:04:00,5890.00,5890.00,5890.00,5890.00,1
2024-09-26 14:17:00,5897.00,5897.00,5897.00,5897.00,1
2024-09-27 08:38:00,5907.00,5907.00,5907.00,5907.00,1
2024-09-27 10:00:00,5901.25,5901.25,5901.25,5901.25,2
2024-09-27 11:08:00,5907.00,5907.00,5907.00,5907.00,1
2024-09-27 14:19:00,5890.00,5890.00,5890.00,5890.00,1
2024-09-30 14:18:00,5870.00,5870.00,5870.00,5870.00,1
2024-09-30 14:21:00,5859.25,5859.25,5859.25,5859.25,1
2024-09-30 14:54:00,5880.25,5880.25,5880.25,5880.25,1
2024-09-30 15:24:00,5876.75,5876.75,5876.75,5876.75,1
2024-09-30 15:48:00,5899.00,5899.00,5899.00,5899.00,2
2024-09-30 15:59:00,5909.75,5909.75,5909.75,5909.75,2
2024-09-30 21:25:00,5908.00,5908.00,5908.00,5908.00,1
2024-10-01 09:37:00,5871.00,5871.00,5871.00,5871.00,1
2024-10-01 09:45:00,5865.00,5865.00,5865.00,5865.00,1
2024-10-01 09:47:00,5863.00,5863.25,5863.00,5863.25,3
2024-10-01 10:15:00,5842.00,5842.00,5842.00,5842.00,1
2024-10-01 12:42:00,5840.50,5840.50,5840.50,5840.50,1
2024-10-01 12:46:00,5838.50,5838.50,5838.50,5838.50,1
2024-10-01 13:46:00,5850.75,5850.75,5850.75,5850.75,1
2024-10-01 14:00:00,5863.75,5863.75,5863.75,5863.75,1
2024-10-01 14:11:00,5867.25,5867.25,5867.25,5867.25,1
2024-10-01 14:17:00,5876.25,5876.25,5876.25,5876.25,1
2024-10-01 14:59:00,5869.50,5869.50,5869.50,5869.50,1
2024-10-01 15:44:00,5862.50,5862.50,5862.50,5862.50,1
2024-10-01 15:51:00,5859.75,5859.75,5859.75,5859.75,1
2024-10-01 19:26:00,5838.75,5838.75,5838.75,5838.75,1
2024-10-02 09:42:00,5822.00,5822.00,5822.00,5822.00,1
2024-10-02 09:45:00,5818.75,5818.75,5818.75,5818.75,1
2024-10-02 09:48:00,5834.50,5834.50,5834.50,5834.50,1
2024-10-02 09:58:00,5842.75,5842.75,5842.75,5842.75,1
2024-10-02 10:49:00,5860.00,5860.00,5860.00,5860.00,1
2024-10-02 11:53:00,5860.00,5860.00,5860.00,5860.00,1
2024-10-02 16:21:00,5860.00,5860.00,5860.00,5860.00,2
2024-10-02 16:35:00,5861.50,5861.50,5861.50,5861.50,1
2024-10-03 03:26:00,5833.75,5833.75,5833.75,5833.75,1
2024-10-03 07:38:00,5844.00,5844.00,5844.00,5844.00,1
2024-10-03 10:02:00,5857.25,5857.25,5857.25,5857.25,1
2024-10-03 13:00:00,5825.25,5825.25,5825.25,5825.25,1
2024-10-03 13:01:00,5822.00,5822.00,5822.00,5822.00,1
2024-10-04 06:18:00,5857.00,5857.00,5857.00,5857.00,1
2024-10-04 08:30:00,5881.50,5881.50,5881.50,5881.50,1
2024-10-04 08:33:00,5876.00,5876.00,5876.00,5876.00,1
2024-10-04 08:34:00,5876.75,5876.75,5876.75,5876.75,1
2024-10-04 08:52:00,5896.00,5896.00,5896.00,5896.00,1
2024-10-04 10:08:00,5873.75,5873.75,5873.75,5873.75,1
2024-10-04 10:27:00,5858.00,5858.00,5858.00,5858.00,1
2024-10-04 10:37:00,5855.00,5855.00,5855.00,5855.00,1
2024-10-04 11:11:00,5876.00,5876.00,5876.00,5876.00,1
2024-10-04 14:39:00,5878.00,5878.00,5878.00,5878.00,1
2024-10-04 15:40:00,5896.75,5898.25,5896.75,5898.25,10
2024-10-04 15:51:00,5898.25,5898.25,5898.25,5898.25,1
2024-10-07 12:45:00,5881.25,5881.25,5881.25,5881.25,2
2024-10-07 14:19:00,5871.75,5871.75,5871.75,5871.75,1
2024-10-07 14:32:00,5860.00,5860.00,5860.00,5860.00,1
2024-10-07 14:46:00,5852.00,5852.00,5852.00,5852.00,1
2024-10-07 15:17:00,5853.75,5853.75,5853.75,5853.75,1
2024-10-07 15:46:00,5845.00,5845.25,5845.00,5845.25,2
2024-10-07 18:33:00,5850.50,5850.50,5839.25,5839.25,2
2024-10-08 05:50:00,5871.00,5871.00,5871.00,5871.00,1
2024-10-08 06:08:00,5868.50,5868.50,5868.50,5868.50,1
2024-10-08 06:13:00,5872.00,5872.00,5872.00,5872.00,1
2024-10-08 09:29:00,5874.00,5874.00,5874.00,5874.00,1
2024-10-08 09:46:00,5869.75,5869.75,5869.75,5869.75,1
2024-10-08 10:42:00,5887.75,5888.00,5887.75,5888.00,2
2024-10-08 11:24:00,5891.00,5891.00,5891.00,5891.00,1
2024-10-08 12:07:00,5890.50,5890.50,5890.50,5890.50,2
2024-10-08 15:01:00,5899.75,5899.75,5898.75,5898.75,2
2024-10-08 22:06:00,5894.50,5894.50,5894.50,5894.50,1
2024-10-09 09:40:00,5907.75,5907.75,5907.75,5907.75,2
2024-10-09 11:00:00,5924.75,5924.75,5924.75,5924.75,1
2024-10-09 11:34:00,5936.00,5936.00,5936.00,5936.00,1
2024-10-09 13:31:00,5941.00,5941.00,5941.00,5941.00,1
2024-10-09 13:52:00,5934.50,5934.50,5934.50,5934.50,1
2024-10-09 15:07:00,5937.75,5937.75,5937.75,5937.75,1
2024-10-09 15:52:00,5954.00,5954.00,5954.00,5954.00,1
2024-10-10 04:03:00,5939.50,5939.50,5939.50,5939.50,1
2024-10-10 08:41:00,5925.00,5925.00,5925.00,5925.00,1
2024-10-10 09:27:00,5930.00,5930.00,5930.00,5930.00,1
2024-10-10 10:52:00,5931.50,5931.50,5931.50,5931.50,2
2024-10-10 11:41:00,5934.75,5934.75,5934.75,5934.75,1
2024-10-10 11:45:00,5939.50,5939.50,5939.50,5939.50,1
2024-10-10 11:47:00,5940.00,5940.00,5940.00,5940.00,1
2024-10-10 11:48:00,5941.00,5941.00,5941.00,5941.00,1
2024-10-10 12:19:00,5947.00,5947.00,5947.00,5947.00,1
2024-10-10 12:26:00,5947.75,5947.75,5947.75,5947.75,1
2024-10-10 12:44:00,5939.75,5939.75,5939.75,5939.75,5
2024-10-10 12:57:00,5935.75,5935.75,5935.75,5935.75,1
2024-10-10 14:02:00,5931.25,5931.25,5931.25,5931.25,1
2024-10-11 10:15:00,5964.75,5964.75,5964.75,5964.75,1
2024-10-11 10:26:00,5969.00,5969.00,5969.00,5969.00,1
2024-10-11 10:29:00,5970.25,5970.25,5970.25,5970.25,1
2024-10-11 14:12:00,5968.75,5968.75,5968.75,5968.75,1
2024-10-11 14:25:00,5968.00,5968.00,5968.00,5968.00,1
2024-10-11 14:26:00,5968.25,5968.25,5968.25,5968.25,1
2024-10-11 16:04:00,5966.75,5966.75,5966.75,5966.75,1
2024-10-11 16:15:00,5964.00,5964.00,5964.00,5964.00,1
2024-10-13 19:04:00,5968.75,5968.75,5968.75,5968.75,1
2024-10-13 19:36:00,5966.75,5966.75,5966.75,5966.75,1
2024-10-14 06:20:00,5979.50,5979.50,5979.50,5979.50,1
2024-10-14 08:46:00,5979.75,5979.75,5979.75,5979.75,1
2024-10-14 09:32:00,5987.00,5987.00,5987.00,5987.00,1
2024-10-14 09:38:00,5994.00,5994.00,5994.00,5994.00,1
2024-10-14 09:49:00,6003.50,6003.50,6003.50,6003.50,1
2024-10-14 12:58:00,6016.00,6016.00,6016.00,6016.00,1
2024-10-14 14:14:00,6016.25,6016.25,6016.25,6016.25,2
2024-10-14 15:36:00,6022.00,6022.00,6022.00,6022.00,1
2024-10-14 16:24:00,6018.50,6018.50,6018.50,6018.50,1
2024-10-14 16:25:00,6018.50,6018.50,6018.50,6018.50,9
2024-10-14 16:27:00,6018.75,6018.75,6018.75,6018.75,2
2024-10-14 16:33:00,6019.00,6019.00,6019.00,6019.00,2
2024-10-14 16:41:00,6019.75,6019.75,6019.75,6019.75,1
2024-10-14 16:49:00,6022.00,6022.00,6022.00,6022.00,1
2024-10-15 04:28:00,6014.75,6014.75,6014.75,6014.75,1
2024-10-15 10:04:00,6018.00,6018.00,6018.00,6018.00,1
2024-10-15 10:11:00,6015.00,6015.00,6015.00,6015.00,1
2024-10-15 10:28:00,6010.25,6010.25,6010.25,6010.25,1
2024-10-15 10:33:00,6002.00,6002.00,6002.00,6002.00,1
2024-10-15 10:40:00,5990.00,5990.00,5990.00,5990.00,2
2024-10-15 11:22:00,6000.00,6000.00,6000.00,6000.00,1
2024-10-15 11:28:00,5999.00,5999.00,5999.00,5999.00,8
2024-10-15 12:09:00,5995.50,5996.00,5995.50,5996.00,2
2024-10-15 12:10:00,5997.50,5997.50,5997.50,5997.50,1
2024-10-15 12:53:00,5991.75,5991.75,5991.75,5991.75,1
2024-10-15 13:28:00,5985.00,5985.00,5985.00,5985.00,1
2024-10-15 13:43:00,5989.50,5989.50,5989.50,5989.50,1
2024-10-15 13:50:00,5988.00,5988.00,5988.00,5988.00,1
2024-10-15 13:56:00,5982.75,5982.75,5982.75,5982.75,5
2024-10-15 13:58:00,5983.00,5983.00,5983.00,5983.00,2
2024-10-15 14:00:00,5982.25,5982.25,5982.25,5982.25,2
2024-10-15 14:01:00,5982.25,5982.25,5982.25,5982.25,1
2024-10-15 14:15:00,5981.00,5981.00,5981.00,5981.00,1
2024-10-15 15:08:00,5965.75,5965.75,5965.75,5965.75,1
2024-10-15 16:29:00,5972.75,5972.75,5972.75,5972.75,1
2024-10-15 18:00:00,5972.50,5972.50,5972.50,5972.50,1
2024-10-16 07:10:00,5976.00,5976.00,5976.00,5976.00,1
2024-10-16 07:11:00,5976.25,5976.25,5976.25,5976.25,1
2024-10-16 09:31:00,5967.25,5967.25,5967.25,5967.25,1
2024-10-16 09:32:00,5969.25,5969.25,5969.25,5969.25,1
2024-10-16 10:20:00,5975.50,5975.50,5975.50,5975.50,1
2024-10-16 11:45:00,5977.25,5977.25,5977.25,5977.25,1
2024-10-16 12:55:00,5986.75,5986.75,5986.75,5986.75,1
2024-10-16 14:07:00,5991.50,5991.75,5991.50,5991.75,2
2024-10-16 14:08:00,5991.75,5993.00,5991.75,5993.00,10
2024-10-16 16:07:00,5998.50,5998.50,5998.50,5998.50,1
2024-10-17 02:38:00,6000.00,6000.00,6000.00,6000.00,1
2024-10-17 04:30:00,6014.00,6014.00,6014.00,6014.00,1
2024-10-17 05:48:00,6020.25,6020.25,6020.25,6020.25,1
2024-10-17 08:39:00,6030.75,6030.75,6030.75,6030.75,1
2024-10-17 09:08:00,6035.00,6036.75,6035.00,6036.75,2
2024-10-17 09:33:00,6029.25,6029.25,6029.25,6029.25,1
2024-10-17 09:35:00,6015.75,6015.75,6015.75,6015.75,1
2024-10-17 09:40:00,6017.00,6017.00,6017.00,6017.00,1
2024-10-17 10:02:00,6009.00,6009.00,6009.00,6009.00,1
2024-10-17 10:15:00,6009.75,6009.75,6009.75,6009.75,1
2024-10-17 11:08:00,6009.50,6009.50,6009.50,6009.50,1
2024-10-17 13:02:00,6020.00,6020.00,6020.00,6020.00,1
2024-10-17 14:09:00,6005.00,6005.00,6005.00,6005.00,1
2024-10-17 14:36:00,6000.00,6000.00,6000.00,6000.00,1
2024-10-17 15:30:00,5999.00,5999.00,5999.00,5999.00,1
2024-10-17 23:41:00,5995.50,5995.50,5995.25,5995.25,2
2024-10-18 02:35:00,6002.50,6002.50,6002.50,6002.50,1
2024-10-18 03:54:00,6005.00,6005.00,6005.00,6005.00,1
2024-10-18 04:06:00,6009.25,6009.25,6009.25,6009.25,1
2024-10-18 09:14:00,6014.25,6014.25,6014.25,6014.25,1
2024-10-18 11:19:00,6013.00,6013.00,6013.00,6013.00,1
